id,merge_lat,merge_lon,out,in,unbalance
2536,39.7495651245117,116.139221191406,5,6,1
2537,39.7478485107422,116.144027709961,2,2,0
2538,39.7485351562500,116.145401000977,3,0,-3
2539,39.7492218017578,116.147323608398,7,5,-2
2540,39.7487640380859,116.151351928711,5,2,-3
2541,39.7492218017578,116.155288696289,4,4,0
2542,39.7478485107422,116.157760620117,1,0,-1
2543,39.7493934631348,116.176986694336,11,18,7
2544,39.7485351562500,116.181106567383,0,2,2
2545,39.7485351562500,116.182479858398,3,3,0
2546,39.7492218017578,116.184539794922,61,35,-26
2547,39.7492218017578,116.220932006836,3,1,-2
2548,39.7488784790039,116.275520324707,3,2,-1
2549,39.7478485107422,116.278610229492,1,1,0
2550,39.7492218017578,116.283416748047,104,128,24
2551,39.7492218017578,116.286849975586,79,90,11
2552,39.7492218017578,116.290283203125,25,16,-9
2553,39.7485351562500,116.299209594727,2,0,-2
2554,39.7485351562500,116.308822631836,1,1,0
2555,39.7478485107422,116.310195922852,1,0,-1
2556,39.7492218017578,116.311912536621,4,3,-1
2557,39.7492218017578,116.314315795898,3,3,0
2558,39.7487640380859,116.316604614258,4,5,1
2559,39.7494964599609,116.319259643555,8,3,-5
2560,39.7489471435547,116.323379516602,8,22,14
2561,39.7485351562500,116.325302124023,2,5,3
2562,39.7492218017578,116.327362060547,10,27,17
2563,39.7485351562500,116.330795288086,1,5,4
2564,39.7485351562500,116.332168579102,6,12,6
2565,39.7492218017578,116.334228515625,15,14,-1
2566,39.7492218017578,116.336288452148,3,9,6
2567,39.7492218017578,116.338348388672,27,14,-13
2568,39.7488294328962,116.341585431780,12,7,-5
2569,39.7478485107422,116.363754272461,1,1,0
2570,39.7485351562500,116.365127563477,2,5,3
2571,39.7492218017578,116.367187500000,11,10,-1
2572,39.7478485107422,116.369247436523,0,1,1
2573,39.7485351562500,116.382293701172,8,5,-3
2574,39.7492218017578,116.385726928711,5,2,-3
2575,39.7478485107422,116.398086547852,0,2,2
2576,39.7489471435547,116.444229125977,5,5,0
2577,39.7478485107422,116.446151733398,2,5,3
2578,39.7492218017578,116.447868347168,13,14,1
2579,39.7487640380859,116.452102661133,6,5,-1
2580,39.7489929199219,116.484832763672,9,9,0
2581,39.7478485107422,116.499023437500,2,0,-2
2582,39.7483062744141,116.502914428711,7,3,-4
2583,39.7492218017578,116.506576538086,6,12,6
2584,39.7492218017578,116.518936157227,2,0,-2
2585,39.7487640380859,116.520767211914,2,2,0
2586,39.7478485107422,116.525802612305,2,2,0
2587,39.7478485107422,116.528549194336,3,1,-2
2588,39.7495651245117,116.539192199707,4,6,2
2589,39.7492218017578,116.542968750000,10,8,-2
2590,39.7492218017578,116.545028686523,12,15,3
2591,39.7494964599609,116.546951293945,36,26,-10
2592,39.7492218017578,116.556015014648,6,3,-3
2593,39.7492218017578,116.558074951172,19,33,14
2594,39.7496141706194,116.561311994280,17,19,2
2595,39.7478485107422,116.572494506836,1,1,0
2596,39.7485351562500,116.584854125977,3,2,-1
2597,39.7485351562500,116.587600708008,2,2,0
2598,39.7478485107422,116.615753173828,2,0,-2
2599,39.7478485107422,116.645278930664,0,1,1
2600,39.7483062744141,116.649398803711,2,4,2
2601,39.7485351562500,116.653518676758,2,0,-2
2602,39.7478485107422,116.704330444336,0,4,4
2603,39.7478485107422,116.705703735352,1,0,-1
2604,39.7492218017578,116.115188598633,0,1,1
2605,39.7492218017578,116.123428344727,1,1,0
2606,39.7492218017578,116.133041381836,1,4,3
2607,39.7492218017578,116.197586059570,0,1,1
2608,39.7492218017578,116.215438842773,1,1,0
2609,39.7492218017578,116.222305297852,1,0,-1
2610,39.7492218017578,116.226425170898,0,1,1
2611,39.7492218017578,116.259384155273,1,0,-1
2612,39.7492218017578,116.273117065430,1,1,0
2613,39.7492218017578,116.295089721680,3,4,1
2614,39.7492218017578,116.297836303711,2,0,-2
2615,39.7492218017578,116.301269531250,3,9,6
2616,39.7492218017578,116.351394653320,0,1,1
2617,39.7492218017578,116.388473510742,1,0,-1
2618,39.7492218017578,116.393280029297,2,0,-2
2619,39.7492218017578,116.400833129883,2,2,0
2620,39.7492218017578,116.402206420898,0,2,2
2621,39.7492218017578,116.406326293945,1,1,0
2622,39.7492218017578,116.410446166992,0,1,1
2623,39.7492218017578,116.440658569336,0,1,1
2624,39.7492218017578,116.459884643555,1,0,-1
2625,39.7492218017578,116.461257934570,2,3,1
2626,39.7492218017578,116.481857299805,1,0,-1
2627,39.7492218017578,116.488723754883,0,2,2
2628,39.7492218017578,116.524429321289,3,0,-3
2629,39.7492218017578,116.528549194336,4,4,0
2630,39.7492218017578,116.551895141602,1,0,-1
2631,39.7492218017578,116.554641723633,0,2,2
2632,39.7492218017578,116.569061279297,2,4,2
2633,39.7492218017578,116.588973999023,1,0,-1
2634,39.7492218017578,116.598587036133,2,0,-2
2635,39.7505950927734,116.118621826172,0,2,2
2636,39.7505950927734,116.121368408203,3,1,-2
2637,39.7505950927734,116.131668090820,1,0,-1
2638,39.7505950927734,116.144027709961,10,14,4
2639,39.7505950927734,116.174240112305,1,0,-1
2640,39.7505950927734,116.180419921875,3,6,3
2641,39.7505950927734,116.198272705078,1,3,2
2642,39.7505950927734,116.208572387695,1,0,-1
2643,39.7505950927734,116.262130737305,0,1,1
2644,39.7505950927734,116.266250610352,0,1,1
2645,39.7505950927734,116.273117065430,1,0,-1
2646,39.7505950927734,116.294403076172,1,1,0
2647,39.7505950927734,116.297149658203,7,0,-7
2648,39.7505950927734,116.300582885742,1,0,-1
2649,39.7505950927734,116.330795288086,4,12,8
2650,39.7505950927734,116.345214843750,1,1,0
2651,39.7505950927734,116.381607055664,4,2,-2
2652,39.7505950927734,116.388473510742,3,0,-3
2653,39.7505950927734,116.402206420898,0,1,1
2654,39.7505950927734,116.403579711914,0,1,1
2655,39.7505950927734,116.481857299805,0,4,4
2656,39.7505950927734,116.488723754883,2,0,-2
2657,39.7505950927734,116.495590209961,2,1,-1
2658,39.7505950927734,116.527175903320,0,1,1
2659,39.7505950927734,116.564254760742,0,1,1
2660,39.7505950927734,116.567001342773,1,0,-1
2661,39.7505950927734,116.583480834961,3,2,-1
2662,39.7505950927734,116.586227416992,1,1,0
2663,39.7505950927734,116.652832031250,5,4,-1
2664,39.7505950927734,116.764755249023,1,0,-1
2665,39.7519683837891,116.113815307617,1,0,-1
2666,39.7519683837891,116.119308471680,1,1,0
2667,39.7519683837891,116.121368408203,1,3,2
2668,39.7519683837891,116.128921508789,1,1,0
2669,39.7528839111328,116.136245727539,6,6,0
2670,39.7519683837891,116.139907836914,1,1,0
2671,39.7519683837891,116.143341064453,2,2,0
2672,39.7519683837891,116.147460937500,3,0,-3
2673,39.7519683837891,116.149520874023,4,1,-3
2674,39.7519683837891,116.151580810547,1,2,1
2675,39.7519683837891,116.153640747070,0,1,1
2676,39.7533416748047,116.165313720703,4,1,-3
2677,39.7519683837891,116.171493530273,0,3,3
2678,39.7519683837891,116.172866821289,2,0,-2
2679,39.7519683837891,116.176986694336,2,4,2
2680,39.7533416748047,116.200332641602,1,2,1
2681,39.7519683837891,116.201705932617,0,1,1
2682,39.7519683837891,116.207199096680,0,1,1
2683,39.7519683837891,116.209945678711,4,6,2
2684,39.7519683837891,116.214065551758,0,2,2
2685,39.7519683837891,116.215438842773,1,1,0
2686,39.7519683837891,116.216812133789,1,2,1
2687,39.7519683837891,116.261444091797,0,2,2
2688,39.7528839111328,116.263961791992,2,1,-1
2689,39.7519683837891,116.267623901367,0,1,1
2690,39.7528839111328,116.272201538086,2,1,-1
2691,39.7519683837891,116.274490356445,0,1,1
2692,39.7519683837891,116.279296875000,7,5,-2
2693,39.7519683837891,116.281356811523,2,0,-2
2694,39.7519683837891,116.283416748047,32,31,-1
2695,39.7519683837891,116.286849975586,24,5,-19
2696,39.7519683837891,116.290283203125,4,4,0
2697,39.7519683837891,116.294403076172,2,1,-1
2698,39.7519683837891,116.297836303711,3,2,-1
2699,39.7519683837891,116.301956176758,1,1,0
2700,39.7519683837891,116.308135986328,1,3,2
2701,39.7519683837891,116.314315795898,2,0,-2
2702,39.7519683837891,116.315689086914,1,7,6
2703,39.7519683837891,116.321182250977,2,0,-2
2704,39.7519683837891,116.330795288086,0,1,1
2705,39.7519683837891,116.332168579102,6,5,-1
2706,39.7519683837891,116.334228515625,1,3,2
2707,39.7519683837891,116.338348388672,4,2,-2
2708,39.7519683837891,116.341094970703,6,9,3
2709,39.7519683837891,116.344528198242,0,1,1
2710,39.7519683837891,116.350021362305,0,1,1
2711,39.7519683837891,116.352767944336,2,2,0
2712,39.7519683837891,116.355514526367,1,0,-1
2713,39.7519683837891,116.367187500000,3,3,0
2714,39.7519683837891,116.382980346680,0,1,1
2715,39.7519683837891,116.387100219727,2,4,2
2716,39.7519683837891,116.391220092773,1,0,-1
2717,39.7519683837891,116.396026611328,1,2,1
2718,39.7519683837891,116.399459838867,2,3,1
2719,39.7519683837891,116.402206420898,2,0,-2
2720,39.7519683837891,116.403579711914,1,0,-1
2721,39.7533416748047,116.444778442383,4,9,5
2722,39.7519683837891,116.448898315430,0,1,1
2723,39.7519683837891,116.466751098633,0,1,1
2724,39.7519683837891,116.484603881836,2,0,-2
2725,39.7519683837891,116.485977172852,1,1,0
2726,39.7519683837891,116.488037109375,10,11,1
2727,39.7537994384766,116.495132446289,0,4,4
2728,39.7519683837891,116.507949829102,0,3,3
2729,39.7519683837891,116.531982421875,2,4,2
2730,39.7519683837891,116.539535522461,7,10,3
2731,39.7519683837891,116.542968750000,18,32,14
2732,39.7519683837891,116.545028686523,16,22,6
2733,39.7519683837891,116.547088623047,3,8,5
2734,39.7519683837891,116.550521850586,7,8,1
2735,39.7519683837891,116.553955078125,4,4,0
2736,39.7519683837891,116.556015014648,6,4,-2
2737,39.7519683837891,116.558074951172,3,9,6
2738,39.7519683837891,116.560821533203,3,5,2
2739,39.7519683837891,116.568374633789,1,0,-1
2740,39.7519683837891,116.572494506836,1,0,-1
2741,39.7519683837891,116.582107543945,1,1,0
2742,39.7519683837891,116.642532348633,1,0,-1
2743,39.7519683837891,116.653518676758,1,0,-1
2744,39.7533416748047,116.656265258789,4,2,-2
2745,39.7519683837891,116.661758422852,1,0,-1
2746,39.7533416748047,116.113815307617,0,1,1
2747,39.7537994384766,116.143112182617,8,2,-6
2748,39.7543716430664,116.147804260254,6,6,0
2749,39.7540283203125,116.149520874023,4,1,-3
2750,39.7551727294922,116.151351928711,3,1,-2
2751,39.7547149658203,116.158309936523,3,3,0
2752,39.7547149658203,116.171493530273,3,2,-1
2753,39.7547149658203,116.173553466797,2,1,-1
2754,39.7547149658203,116.205825805664,5,15,10
2755,39.7543225969587,116.209945678711,26,36,10
2756,39.7547149658203,116.213378906250,16,13,-3
2757,39.7547149658203,116.215438842773,8,9,1
2758,39.7547149658203,116.217498779297,18,13,-5
2759,39.7547149658203,116.220474243164,11,1,-10
2760,39.7547149658203,116.224365234375,2,2,0
2761,39.7533416748047,116.262130737305,0,1,1
2762,39.7533416748047,116.268997192383,2,5,3
2763,39.7543716430664,116.276206970215,5,5,0
2764,39.7543716430664,116.279296875000,5,5,0
2765,39.7537994384766,116.283645629883,6,3,-3
2766,39.7544403076172,116.286849975586,25,9,-16
2767,39.7543716430664,116.290626525879,14,4,-10
2768,39.7547149658203,116.292343139648,5,6,1
2769,39.7549896240234,116.294265747070,6,3,-3
2770,39.7545433044433,116.297836303711,13,5,-8
2771,39.7533416748047,116.301956176758,1,0,-1
2772,39.7533416748047,116.303329467773,1,0,-1
2773,39.7544860839844,116.309051513672,11,4,-7
2774,39.7549896240234,116.312118530273,18,8,-10
2775,39.7547149658203,116.314315795898,14,3,-11
2776,39.7547149658203,116.316375732422,18,10,-8
2777,39.7533416748047,116.321182250977,0,2,2
2778,39.7543716430664,116.323585510254,8,9,1
2779,39.7540283203125,116.325302124023,3,4,1
2780,39.7547149658203,116.327362060547,6,8,2
2781,39.7545187813895,116.330991472517,56,75,19
2782,39.7547149658203,116.334228515625,12,11,-1
2783,39.7547149658203,116.336288452148,8,6,-2
2784,39.7544403076172,116.338211059570,15,5,-10
2785,39.7543716430664,116.340751647949,4,6,2
2786,39.7547149658203,116.345443725586,5,12,7
2787,39.7547149658203,116.348991394043,5,12,7
2788,39.7548866271973,116.352767944336,13,16,3
2789,39.7549896240234,116.356063842773,3,5,2
2790,39.7547149658203,116.363754272461,0,5,5
2791,39.7547149658203,116.365127563477,6,13,7
2792,39.7544403076172,116.367050170898,10,15,5
2793,39.7547149658203,116.374740600586,0,2,2
2794,39.7533416748047,116.393966674805,0,1,1
2795,39.7533416748047,116.395339965820,1,0,-1
2796,39.7540283203125,116.402206420898,1,2,1
2797,39.7533416748047,116.403579711914,0,2,2
2798,39.7540283203125,116.437911987305,3,5,2
2799,39.7542572021484,116.447982788086,5,1,-4
2800,39.7549438476562,116.451416015625,12,10,-2
2801,39.7540283203125,116.477737426758,1,6,5
2802,39.7547149658203,116.481857299805,2,3,1
2803,39.7547149658203,116.484800066267,17,33,16
2804,39.7540283203125,116.488037109375,7,7,0
2805,39.7547149658203,116.490097045898,2,9,7
2806,39.7536849975586,116.506919860840,5,19,14
2807,39.7547149658203,116.521224975586,6,50,44
2808,39.7549111502511,116.528353009905,25,32,7
2809,39.7543716430664,116.531639099121,5,2,-3
2810,39.7533416748047,116.536788940430,1,1,0
2811,39.7547149658203,116.539764404297,22,40,18
2812,39.7547149658203,116.542968750000,33,37,4
2813,39.7547149658203,116.545028686523,24,40,16
2814,39.7547149658203,116.547088623047,65,80,15
2815,39.7547149658203,116.550521850586,39,40,1
2816,39.7547149658203,116.553955078125,19,29,10
2817,39.7547149658203,116.556015014648,8,15,7
2818,39.7547149658203,116.558074951172,24,38,14
2819,39.7548866271973,116.561336517334,30,28,-2
2820,39.7533416748047,116.564254760742,0,1,1
2821,39.7537994384766,116.582565307617,3,1,-2
2822,39.7543716430664,116.605453491211,1,15,14
2823,39.7533416748047,116.616439819336,1,2,1
2824,39.7533416748047,116.617813110352,2,1,-1
2825,39.7533416748047,116.619186401367,0,1,1
2826,39.7547149658203,116.663589477539,2,2,0
2827,39.7547149658203,116.087722778320,1,0,-1
2828,39.7547149658203,116.117935180664,0,2,2
2829,39.7547149658203,116.160507202148,1,2,1
2830,39.7547149658203,116.162567138672,11,4,-7
2831,39.7547149658203,116.205825805664,3,6,3
2832,39.7547149658203,116.226425170898,0,3,3
2833,39.7547149658203,116.271743774414,3,0,-3
2834,39.7547149658203,116.359634399414,1,0,-1
2835,39.7547149658203,116.363754272461,4,13,9
2836,39.7547149658203,116.376113891602,0,1,1
2837,39.7547149658203,116.407699584961,1,2,1
2838,39.7547149658203,116.440658569336,1,0,-1
2839,39.7547149658203,116.442031860352,3,3,0
2840,39.7547149658203,116.448211669922,1,3,2
2841,39.7547149658203,116.465377807617,1,0,-1
2842,39.7547149658203,116.474990844727,0,1,1
2843,39.7547149658203,116.480484008789,5,3,-2
2844,39.7547149658203,116.499023437500,2,4,2
2845,39.7547149658203,116.509323120117,8,9,1
2846,39.7547149658203,116.523056030273,10,71,61
2847,39.7547149658203,116.525115966797,14,22,8
2848,39.7547149658203,116.534042358398,2,1,-1
2849,39.7547149658203,116.535415649414,2,2,0
2850,39.7547149658203,116.608886718750,2,1,-1
2851,39.7547149658203,116.610946655273,1,2,1
2852,39.7547149658203,116.616439819336,3,1,-2
2853,39.7547149658203,116.671371459961,1,0,-1
2854,39.7547149658203,116.694717407227,0,1,1
2855,39.7547149658203,116.830673217773,0,1,1
2856,39.7560882568359,116.043777465820,0,1,1
2857,39.7560882568359,116.090469360352,1,1,0
2858,39.7560882568359,116.117935180664,1,0,-1
2859,39.7560882568359,116.124801635742,1,0,-1
2860,39.7560882568359,116.160507202148,2,2,0
2861,39.7560882568359,116.162567138672,9,11,2
2862,39.7560882568359,116.164627075195,4,4,0
2863,39.7560882568359,116.170120239258,2,0,-2
2864,39.7560882568359,116.186599731445,3,0,-3
2865,39.7560882568359,116.196212768555,0,1,1
2866,39.7560882568359,116.203079223633,2,1,-1
2867,39.7560882568359,116.205825805664,1,10,9
2868,39.7560882568359,116.227798461914,1,0,-1
2869,39.7560882568359,116.270370483398,1,1,0
2870,39.7560882568359,116.272430419922,1,2,1
2871,39.7560882568359,116.318435668945,2,0,-2
2872,39.7560882568359,116.348648071289,2,3,1
2873,39.7560882568359,116.358261108398,1,3,2
2874,39.7560882568359,116.360321044922,11,24,13
2875,39.7560882568359,116.376113891602,1,0,-1
2876,39.7560882568359,116.389846801758,0,1,1
2877,39.7560882568359,116.391220092773,1,1,0
2878,39.7560882568359,116.400146484375,1,2,1
2879,39.7560882568359,116.407699584961,2,1,-1
2880,39.7560882568359,116.409072875977,2,0,-2
2881,39.7560882568359,116.411132812500,2,0,-2
2882,39.7560882568359,116.435165405273,0,6,6
2883,39.7560882568359,116.437225341797,3,0,-3
2884,39.7560882568359,116.440658569336,1,0,-1
2885,39.7560882568359,116.442031860352,1,0,-1
2886,39.7560882568359,116.454391479492,1,3,2
2887,39.7560882568359,116.459884643555,1,1,0
2888,39.7560882568359,116.495590209961,14,9,-5
2889,39.7560882568359,116.499710083008,1,1,0
2890,39.7560882568359,116.502456665039,3,7,4
2891,39.7560882568359,116.510009765625,7,26,19
2892,39.7560882568359,116.523056030273,5,1,-4
2893,39.7560882568359,116.525115966797,11,4,-7
2894,39.7560882568359,116.536102294922,3,9,6
2895,39.7560882568359,116.568374633789,0,1,1
2896,39.7560882568359,116.579360961914,1,0,-1
2897,39.7560882568359,116.608886718750,3,1,-2
2898,39.7560882568359,116.613693237305,1,0,-1
2899,39.7560882568359,116.616439819336,3,1,-2
2900,39.7560882568359,116.631546020508,0,1,1
2901,39.7560882568359,116.632919311523,0,1,1
2902,39.7560882568359,116.674118041992,3,0,-3
2903,39.7574615478516,116.087722778320,1,4,3
2904,39.7592926025391,116.114273071289,2,1,-1
2905,39.7574615478516,116.123428344727,2,0,-2
2906,39.7574615478516,116.145401000977,1,0,-1
2907,39.7574615478516,116.149520874023,1,0,-1
2908,39.7574615478516,116.151580810547,2,1,-1
2909,39.7574615478516,116.154327392578,3,0,-3
2910,39.7574615478516,116.158447265625,2,0,-2
2911,39.7574615478516,116.160507202148,8,8,0
2912,39.7574615478516,116.162567138672,1,1,0
2913,39.7574615478516,116.166000366211,3,2,-1
2914,39.7574615478516,116.170120239258,0,1,1
2915,39.7574615478516,116.171493530273,1,1,0
2916,39.7574615478516,116.172866821289,1,1,0
2917,39.7574615478516,116.176300048828,2,2,0
2918,39.7574615478516,116.203079223633,1,0,-1
2919,39.7574615478516,116.204452514648,0,1,1
2920,39.7574615478516,116.206512451172,2,5,3
2921,39.7574615478516,116.209945678711,0,6,6
2922,39.7574615478516,116.213378906250,1,1,0
2923,39.7574615478516,116.215438842773,1,0,-1
2924,39.7574615478516,116.217498779297,7,10,3
2925,39.7574615478516,116.220932006836,1,1,0
2926,39.7574615478516,116.225051879883,0,1,1
2927,39.7574615478516,116.275863647461,0,2,2
2928,39.7574615478516,116.277236938477,4,3,-1
2929,39.7574615478516,116.279296875000,4,1,-3
2930,39.7574615478516,116.288223266602,1,2,1
2931,39.7574615478516,116.289596557617,0,2,2
2932,39.7574615478516,116.293716430664,3,1,-2
2933,39.7574615478516,116.301956176758,0,1,1
2934,39.7574615478516,116.304702758789,0,1,1
2935,39.7574615478516,116.308822631836,1,4,3
2936,39.7574615478516,116.310195922852,2,1,-1
2937,39.7574615478516,116.312255859375,14,7,-7
2938,39.7574615478516,116.314315795898,2,2,0
2939,39.7574615478516,116.316375732422,13,12,-1
2940,39.7574615478516,116.319808959961,3,2,-1
2941,39.7574615478516,116.323242187500,2,3,1
2942,39.7574615478516,116.325302124023,0,1,1
2943,39.7574615478516,116.327362060547,7,9,2
2944,39.7574615478516,116.330795288086,9,9,0
2945,39.7583770751953,116.334457397461,5,4,-1
2946,39.7574615478516,116.336288452148,5,4,-1
2947,39.7574615478516,116.338348388672,6,1,-5
2948,39.7574615478516,116.341781616211,6,6,0
2949,39.7574615478516,116.345214843750,6,6,0
2950,39.7574615478516,116.347274780273,1,0,-1
2951,39.7574615478516,116.348648071289,1,2,1
2952,39.7574615478516,116.354141235352,0,1,1
2953,39.7574615478516,116.355514526367,1,2,1
2954,39.7574615478516,116.359634399414,1,5,4
2955,39.7574615478516,116.363754272461,0,1,1
2956,39.7574615478516,116.367874145508,0,1,1
2957,39.7574615478516,116.377487182617,0,9,9
2958,39.7574615478516,116.387100219727,1,0,-1
2959,39.7574615478516,116.389846801758,1,1,0
2960,39.7574615478516,116.391220092773,3,5,2
2961,39.7574615478516,116.407699584961,1,2,1
2962,39.7574615478516,116.409072875977,4,5,1
2963,39.7588348388672,116.440658569336,4,4,0
2964,39.7574615478516,116.442031860352,0,1,1
2965,39.7574615478516,116.444778442383,3,4,1
2966,39.7574615478516,116.446151733398,1,0,-1
2967,39.7574615478516,116.451644897461,8,1,-7
2968,39.7574615478516,116.484603881836,4,3,-1
2969,39.7588348388672,116.487350463867,5,1,-4
2970,39.7574615478516,116.490097045898,3,1,-2
2971,39.7574615478516,116.492156982422,5,4,-1
2972,39.7574615478516,116.495590209961,11,12,1
2973,39.7574615478516,116.499023437500,12,16,4
2974,39.7574615478516,116.501083374023,1,0,-1
2975,39.7574615478516,116.503143310547,4,10,6
2976,39.7574615478516,116.510009765625,2,3,1
2977,39.7583770751953,116.521224975586,5,1,-4
2978,39.7574615478516,116.523056030273,2,2,0
2979,39.7583770751953,116.524887084961,4,8,4
2980,39.7574615478516,116.529922485352,1,2,1
2981,39.7574615478516,116.531295776367,2,0,-2
2982,39.7574615478516,116.534042358398,7,8,1
2983,39.7574615478516,116.536102294922,2,0,-2
2984,39.7574615478516,116.539535522461,1,2,1
2985,39.7574615478516,116.540908813477,8,6,-2
2986,39.7574615478516,116.542968750000,25,13,-12
2987,39.7574615478516,116.545028686523,16,8,-8
2988,39.7574615478516,116.547088623047,29,14,-15
2989,39.7574615478516,116.550521850586,10,7,-3
2990,39.7574615478516,116.553955078125,23,19,-4
2991,39.7574615478516,116.556015014648,13,15,2
2992,39.7574615478516,116.558074951172,15,11,-4
2993,39.7574615478516,116.561508178711,6,7,1
2994,39.7588348388672,116.564254760742,3,0,-3
2995,39.7574615478516,116.575927734375,1,7,6
2996,39.7583770751953,116.578903198242,3,2,-1
2997,39.7574615478516,116.583480834961,0,1,1
2998,39.7574615478516,116.608200073242,1,1,0
2999,39.7574615478516,116.613693237305,0,1,1
3000,39.7574615478516,116.615066528320,0,1,1
3001,39.7574615478516,116.619186401367,1,0,-1
3002,39.7574615478516,116.624679565430,1,0,-1
3003,39.7574615478516,116.632919311523,0,1,1
3004,39.7574615478516,116.634979248047,1,4,3
3005,39.7574615478516,116.656265258789,0,1,1
3006,39.7574615478516,116.659011840820,0,1,1
3007,39.7574615478516,116.690597534180,1,4,3
3008,39.7592926025391,116.692428588867,6,1,-5
3009,39.7574615478516,116.707077026367,0,1,1
3010,39.7574615478516,116.830673217773,1,0,-1
3011,39.7588348388672,116.043777465820,1,0,-1
3012,39.7595214843750,116.087722778320,2,1,-1
3013,39.7588348388672,116.150894165039,1,0,-1
3014,39.7602081298828,116.160507202148,3,4,1
3015,39.7602081298828,116.162567138672,17,24,7
3016,39.7603797912598,116.165828704834,6,12,6
3017,39.7602081298828,116.169433593750,12,7,-5
3018,39.7602081298828,116.171493530273,1,4,3
3019,39.7588348388672,116.172866821289,1,0,-1
3020,39.7604043143136,116.187973022461,49,45,-4
3021,39.7588348388672,116.198959350586,0,1,1
3022,39.7597503662109,116.202621459961,0,5,5
3023,39.7602081298828,116.204452514648,7,15,8
3024,39.7602081298828,116.206512451172,12,12,0
3025,39.7602081298828,116.209396362305,7,15,8
3026,39.7602081298828,116.214065551758,10,5,-5
3027,39.7602081298828,116.215438842773,4,6,2
3028,39.7602081298828,116.217498779297,23,21,-2
3029,39.7602081298828,116.220932006836,8,7,-1
3030,39.7588348388672,116.225051879883,0,1,1
3031,39.7595214843750,116.264877319336,2,2,0
3032,39.7595214843750,116.266250610352,4,0,-4
3033,39.7602081298828,116.267623901367,2,0,-2
3034,39.7588348388672,116.275863647461,0,2,2
3035,39.7588348388672,116.277236938477,0,2,2
3036,39.7602081298828,116.279067993164,5,2,-3
3037,39.7602081298828,116.282043457031,3,2,-1
3038,39.7602081298828,116.286849975586,3,2,-1
3039,39.7602081298828,116.288223266602,3,3,0
3040,39.7595214843750,116.289596557617,0,4,4
3041,39.7602081298828,116.305618286133,1,2,1
3042,39.7588348388672,116.308822631836,1,1,0
3043,39.7602081298828,116.310195922852,2,3,1
3044,39.7599334716797,116.312118530273,12,5,-7
3045,39.7602081298828,116.314315795898,5,9,4
3046,39.7598648071289,116.316719055176,11,4,-7
3047,39.7595214843750,116.319808959961,2,0,-2
3048,39.7588348388672,116.325302124023,0,1,1
3049,39.7597503662109,116.327590942383,2,6,4
3050,39.7588348388672,116.332168579102,0,1,1
3051,39.7595214843750,116.336288452148,3,3,0
3052,39.7599334716797,116.338485717774,12,8,-4
3053,39.7600364685058,116.341781616211,30,18,-12
3054,39.7597503662109,116.344985961914,8,11,3
3055,39.7602081298828,116.347274780273,6,9,3
3056,39.7602081298828,116.349197387695,25,40,15
3057,39.7599792480469,116.353225708008,25,25,0
3058,39.7599334716797,116.356063842773,5,10,5
3059,39.7595214843750,116.358261108398,1,2,1
3060,39.7598648071289,116.360664367676,16,30,14
3061,39.7595214843750,116.364097595215,10,13,3
3062,39.7595214843750,116.378860473633,0,2,2
3063,39.7595214843750,116.380233764648,2,5,3
3064,39.7602081298828,116.382293701172,16,21,5
3065,39.7588348388672,116.387100219727,2,2,0
3066,39.7602081298828,116.389846801758,3,0,-3
3067,39.7588348388672,116.391220092773,1,2,1
3068,39.7588348388672,116.392593383789,0,1,1
3069,39.7602081298828,116.404266357422,3,4,1
3070,39.7588348388672,116.409072875977,0,2,2
3071,39.7588348388672,116.413192749023,0,1,1
3072,39.7595214843750,116.433792114258,2,2,0
3073,39.7588348388672,116.442031860352,1,0,-1
3074,39.7607574462890,116.451095581055,10,9,-1
3075,39.7595214843750,116.459884643555,1,1,0
3076,39.7595214843750,116.461257934570,1,1,0
3077,39.7597503662109,116.476821899414,0,3,3
3078,39.7592926025391,116.480026245117,2,3,1
3079,39.7603797912598,116.484432220459,27,22,-5
3080,39.7595214843750,116.488723754883,8,7,-1
3081,39.7602081298828,116.490097045898,26,14,-12
3082,39.7602081298828,116.492156982422,41,40,-1
3083,39.7602081298828,116.495590209961,75,91,16
3084,39.7602081298828,116.499023437500,36,21,-15
3085,39.7602081298828,116.501083374023,16,17,1
3086,39.7602081298828,116.503143310547,75,51,-24
3087,39.7604370117187,116.506347656250,21,6,-15
3088,39.7602081298828,116.517562866211,21,23,2
3089,39.7588348388672,116.529922485352,2,1,-1
3090,39.7588348388672,116.540908813477,0,3,3
3091,39.7599334716797,116.543106079102,26,19,-7
3092,39.7602081298828,116.545028686523,55,24,-31
3093,39.7602081298828,116.547088623047,92,66,-26
3094,39.7602081298828,116.550521850586,65,47,-18
3095,39.7602081298828,116.553955078125,46,44,-2
3096,39.7602081298828,116.556015014648,25,30,5
3097,39.7602081298828,116.558074951172,35,26,-9
3098,39.7593841552734,116.561508178711,8,13,5
3099,39.7597503662109,116.568832397461,3,3,0
3100,39.7602081298828,116.573867797852,5,0,-5
3101,39.7602081298828,116.575241088867,1,2,1
3102,39.7588348388672,116.580734252930,1,0,-1
3103,39.7595214843750,116.584854125977,2,6,4
3104,39.7588348388672,116.593780517578,3,4,1
3105,39.7588348388672,116.606826782227,0,2,2
3106,39.7588348388672,116.608886718750,8,3,-5
3107,39.7602081298828,116.610946655273,3,3,0
